"pitcher","pos","IP/App","FB%","MPH","DIFF","AGG","WHIFF%","appearances"
"Jordan Lyles","RP",1.73333333333333,0.745333333333333,93.4841666666667,10.3015579710145,0.164032567049808,0.422,3
"Jordan Lyles","SP",5.425,0.621339285714286,91.7988374718852,8.48767728381428,0.151704200737246,0.160714285714286,56
"Jordan Walden","RP",0.825409836065574,0.630237704918033,95.5751259565702,11.4205168011058,0.183278045040509,0.309434426229508,122
"Jordan Zimmermann","SP",6.25510204081633,0.654561224489796,93.5175512012348,9.17180719510623,0.197857007021373,0.180326530612245,98
"Jorge De La Rosa","SP",5.57386363636364,0.597068181818182,90.2489681509871,8.54794874017342,0.164187159922528,0.218340909090909,88
"Jorge De Leon","RP",0.868421052631579,0.654315789473684,94.9240930311519,9.13276892316108,0.178108312396238,0.197157894736842,19
"Jorge Lopez","SP",5,0.77,93.1733682983683,9.10311366873867,0.160318005033173,0.207,2
"Jorge Rondon","RP",1.30909090909091,0.648909090909091,95.1960101263662,8.09784995320599,0.186592853379035,0.175454545454545,11
"Jose Alvarez","RP",0.926666666666667,0.48508,90.5189240585417,9.94125386483253,0.20631591117528,0.23624,75
"Jose Alvarez","SP",4.43333333333333,0.528166666666667,89.2604914665228,10.8461530782277,0.164072014068297,0.237666666666667,6
"Jose Cisnero","RP",1.43333333333333,0.714969696969697,93.0168761575329,9.87047256259311,0.184360368085969,0.258787878787879,33
"Jose Contreras","RP",0.514285714285714,0.450571428571429,91.2022420634921,8.19364074417646,0.14420782805876,0.219,7
"Jose De La Torre","RP",1.58571428571429,0.510428571428571,91.5978252223967,7.55453040227424,0.114052197802198,0.280285714285714,7
"Jose De Paula","RP",3.1,0.53,89.9942857142857,8.97815668202765,0.0909090909090909,0.12,1
"Jose Dominguez","RP",1.08823529411765,0.760705882352941,96.8324597826747,13.548918116008,0.156715310164987,0.188823529411765,17
"Jose Fernandez","SP",6.11914893617021,0.56431914893617,95.0831835860983,12.034070807524,0.192709298317137,0.244148936170213,47
"Jose Mijares","RP",0.711666666666667,0.72465,90.1961337958648,10.0586609857531,0.196909987953607,0.207383333333333,60
"Jose Ortega","RP",0.966666666666666,0.686583333333333,95.3257562617591,10.086770247773,0.196951254763755,0.28925,12
"Jose Quintana","SP",6.08659793814433,0.597381443298969,91.3914509108381,9.28256733638797,0.183017868349808,0.193072164948454,97
"Jose Ramirez","RP",1.03125,0.6554375,94.9755155060383,10.0231912126846,0.153683708469893,0.1884375,16
"Jose Urena","RP",1.30909090909091,0.729909090909091,94.7264630066903,8.61802894075622,0.173822256175197,0.226272727272727,11
"Jose Urena","SP",5.04444444444444,0.648666666666667,92.8600658934767,7.39009874847841,0.123046666310475,0.159333333333333,9
"Jose Valdez","RP",1.28571428571429,0.655,95.6792099211226,10.0697421340077,0.137927204374573,0.22,7
"Jose Valverde","RP",0.865853658536585,0.786829268292683,92.8802771517312,11.0011637730464,0.1894351422148,0.196560975609756,41
"Jose Veras","RP",0.831932773109244,0.549310924369748,93.1498755429931,14.5379963923166,0.198761945212639,0.247798319327731,119
"Josh Beckett","SP",5.49285714285714,0.564178571428571,91.1673233376068,12.8839364788253,0.169837766295779,0.242678571428571,28
"Josh Collmenter","RP",1.68235294117647,0.703564705882353,86.5358954058813,9.91659751252978,0.176105709058944,0.192452380952381,85
"Josh Collmenter","SP",5.8475,0.68285,85.4139002221656,8.89164333079988,0.159648973622945,0.163825,40
"Josh Edgin","RP",0.433333333333333,0.577901234567901,92.5030257499772,10.0979758873589,0.211110494647722,0.223814814814815,81
"Josh Fields","RP",0.875496688741722,0.695781456953642,94.0053479224868,14.9035460908685,0.190274149976322,0.245033112582781,151
"Josh Harrison","RP",0.0999999999999996,0,NA,0,0.25,0,1
"Josh Johnson","SP",4.98125,0.5725,92.7818712689956,8.60073796527976,0.138609215232127,0.207,16
"Josh Lindblom","RP",1.6,0.392,91.3111111111111,15.3097048920578,0.133221850613155,0.322333333333333,3
"Josh Lindblom","SP",5.08333333333333,0.4905,90.1602842306018,10.2552599825182,0.191199058240012,0.157666666666667,6
"Josh Lueke","RP",1.08409090909091,0.578727272727273,93.7805466807686,14.4690171262804,0.184411330292433,0.1935,44
"Josh Osich","RP",0.648571428571428,0.864171428571429,93.4488779306594,7.72317446745598,0.172366286944014,0.2938,35
"Josh Outman","RP",0.634653465346534,0.512247524752475,91.4926067230096,9.70571794883995,0.170300263343143,0.267888888888889,101
"Josh Ravin","RP",1.01111111111111,0.828666666666667,97.3652598109951,12.7425882423677,0.292167337020278,0.165444444444444,9
"Josh Roenicke","RP",0.849206349206349,0.596380952380952,91.402584143128,11.0232445984524,0.181483704422708,0.181322580645161,63
"Josh Smith","RP",1.05,0.392,89.4444444444444,8.80620915032679,0.216346153846154,0.2405,2
"Josh Smith","SP",4.18571428571429,0.491142857142857,89.8860108699175,9.67801694355632,0.171165311235697,0.202142857142857,7
"Josh Stinson","RP",1.33888888888889,0.619444444444444,92.8411016709628,8.50111489847602,0.150253112941083,0.272611111111111,18
"Josh Stinson","SP",5.2,0.434,90.2848484848485,8.41275546159267,0.210526315789474,0.219,1
"Josh Tomlin","RP",1.15,0.7888,87.2815758566937,11.1182846109024,0.157230624747287,0.2151,10
"Josh Tomlin","SP",5.92692307692308,0.796730769230769,87.3464838602792,9.78191440399317,0.161775332878012,0.191307692307692,26
"Josh Wall","RP",1,0.524125,92.0617775974026,11.8313377825878,0.104121427671717,0.244125,8
"Josh Wilson","RP",0.199999999999999,0.5,85.325,3.65000000000001,0.0625,0.167,1
"Josh Zeid","RP",0.864583333333333,0.5675625,94.3853202313956,8.42400722270598,0.154573663392594,0.2689375,48
"J.P. Arencibia","RP",1,0,NA,0,0.3,0,1
"J.P. Howell","RP",0.609047619047619,0.616504761904762,86.9551979717541,7.22827140908772,0.149996596826338,0.241004854368932,210
"J.R. Graham","RP",1.41842105263158,0.687210526315789,94.5688886552453,10.4028881743855,0.195114791927835,0.208368421052632,38
"J.R. Graham","SP",4,0.714,95.2822222222222,11.3322222222222,0.174603174603175,0.125,1
"Juan Carlos Oviedo","RP",0.903125,0.47765625,91.9118982272208,8.15356662340973,0.193345174562863,0.20065625,32
"Juan Gutierrez","RP",0.928947368421053,0.602105263157895,94.0473936935934,10.8475156872298,0.185926249226533,0.175052631578947,114
"Juan Jaime","RP",0.611111111111111,0.799277777777778,95.9163659657348,14.1789149853427,0.22363805015477,0.220666666666667,18
"Juan Nicasio","RP",0.948611111111111,0.74775,94.7578876395138,9.75837316445585,0.174399832345839,0.235875,72
"Juan Nicasio","SP",4.91555555555556,0.710733333333333,92.0284686932894,8.41800107645646,0.174901335059646,0.165577777777778,45
"Juan Perez","RP",1.56842105263158,0.564947368421053,93.1568853941308,10.8250418848225,0.178537359446912,0.216473684210526,19
"Julio Teheran","SP",6.17938144329897,0.622350515463918,90.8959518590612,11.9914960833822,0.175652035604123,0.223536082474227,97
"Jumbo Diaz","RP",0.870103092783505,0.703278350515464,96.9913888139822,10.1255737926509,0.180863289037718,0.26480412371134,97
"Junichi Tazawa","RP",0.829166666666666,0.601194444444444,93.6181774511629,10.373491489875,0.193331501126283,0.2345,216
"Junior Guerra","RP",1.06666666666667,0.505,93.6243578643579,9.36994609965198,0.125548245614035,0.169333333333333,3
"Justin De Fratus","RP",0.916763005780347,0.563734104046243,92.1910502503147,9.82317464909258,0.180359974687687,0.218676300578035,173
"Justin Freeman","RP",1,0.688,92.2454545454545,9.34545454545454,0.1875,0,1
"Justin Germano","RP",2.36666666666667,0.593333333333333,86.1197802197802,10.3037794899864,0.137783204449871,0.199666666666667,3
"Justin Grimm","RP",0.75472972972973,0.625905405405405,94.50042620455,11.9226923944725,0.153756189661667,0.269503401360544,148
"Justin Grimm","SP",5.07058823529412,0.585294117647059,91.3044088571597,11.8437153349464,0.174706287104926,0.152705882352941,17
"Justin Marks","RP",2,0.618,89.9323529411765,10.7323529411765,0.163636363636364,0.043,1
"Justin Masterson","RP",1.45625,0.6869375,89.3837938798743,8.52400221320761,0.190889897720834,0.205625,16
"Justin Masterson","SP",5.51587301587302,0.753238095238095,89.9056641918933,8.59360425919205,0.16794651891726,0.205968253968254,63
"Justin Miller","RP",0.99047619047619,0.622952380952381,93.4452335262204,7.79460786991602,0.22288001171693,0.227380952380952,42
"Justin Nicolino","SP",5.85833333333333,0.7365,87.8464413577781,8.35817074681007,0.187096325689004,0.101416666666667,12
"Justin Verlander","SP",6.39777777777778,0.549122222222222,92.8980431294698,9.73348987592956,0.16327015943553,0.208055555555556,90
"Justin Wilson","RP",0.796601941747573,0.914718446601942,94.2657370857593,14.7788218435941,0.19816871325895,0.209878048780488,206
"Kameron Loe","RP",1.04210526315789,0.847684210526316,89.0964010433739,9.23687001884289,0.196818661825359,0.152210526315789,19
"Kameron Loe","SP",4.1,0.853,88.8804597701149,9.20712643678161,0.166666666666667,0.1,1
"Keith Butler","RP",1.18333333333333,0.5675,90.3447890223508,13.4484501473306,0.144033432454485,0.297166666666667,18
"Keith Hessler","RP",0.516666666666666,0.629944444444444,92.8997825091575,9.98169134106634,0.197332968293113,0.289,18
"Kelvin Herrera","RP",0.956756756756757,0.763662162162162,97.7773594201983,10.9798373020589,0.181772008997472,0.25137556561086,222
"Kendall Graveman","RP",0.98,0.8604,92.5406296296296,9.22812962962963,0.189261083743842,0.2094,5
"Kendall Graveman","SP",5.31904761904762,0.797714285714286,89.2298305743741,8.96193690240615,0.147005674629938,0.167857142857143,21
"Kendry Flores","RP",0.95,0.6765,89.3766724941725,10.9179757523179,0.179803801862625,0.212333333333333,6
"Kendry Flores","SP",5,0.647,88.9490909090909,11.0557575757576,0.117647058823529,0.22,1
"Ken Giles","RP",0.946017699115044,0.61475221238938,96.7969124713588,10.6705807658008,0.186571688977658,0.29283185840708,113
"Kenley Jansen","RP",0.926829268292683,0.924619512195122,92.9246088346127,10.5395484481393,0.22641783173962,0.307912195121951,205
"Ken Roberts","RP",0.733333333333333,0.5798,88.3287882395382,9.182901996152,0.205930870676202,0.1164,15
"Keone Kela","RP",0.759154929577465,0.63469014084507,95.2042070200811,10.3283390563455,0.146472522081361,0.265366197183099,71
"Kevin Chapman","RP",0.685714285714285,0.561040816326531,92.1088387445162,11.8954779375909,0.168566342300654,0.1966875,49
"Kevin Correia","RP",1.56666666666667,0.327,90.1345991045991,8.5146159686911,0.239433811802233,0.1375,6
"Kevin Correia","SP",5.57258064516129,0.418096774193548,89.9636669562883,5.54175071584386,0.159196727712455,0.128806451612903,62
"Kevin Gausman","RP",1.51153846153846,0.657615384615385,96.4439324944536,11.7147021628194,0.135347920340706,0.249423076923077,26
"Kevin Gausman","SP",5.54761904761905,0.695904761904762,94.9426783368464,12.095657920777,0.164914807888103,0.197047619047619,42
"Kevin Gregg","RP",0.837647058823529,0.747223529411765,90.2110523200399,9.79253013606593,0.151664431973903,0.183447058823529,85
"Kevin Jepsen","RP",0.80253807106599,0.691903553299492,94.9641214874598,12.0712706733993,0.171402482859961,0.230776649746193,197
"Kevin Quackenbush","RP",0.89646017699115,0.734946902654867,90.874035188688,12.2804369403754,0.182752447889242,0.201247787610619,113
"Kevin Siegrist","RP",0.765142857142857,0.813885714285714,94.3957098980307,11.5238338742797,0.183817532959134,0.22456,175
"Kevin Slowey","RP",2.01428571428571,0.67647619047619,89.4080686207233,7.88914941160523,0.224738130640841,0.154333333333333,21
"Kevin Slowey","SP",5.2875,0.63075,88.9567610165115,9.64545727499213,0.204373740203023,0.15075,16
"Kevin Whelan","RP",1.1,0.579,92.4409090909091,8.25965909090908,0.157894736842105,0.105,1
"Keyvius Sampson","RP",1,0.75,92.8833333333333,9.70833333333333,0.0625,0.222,1
"Keyvius Sampson","SP",4.14166666666667,0.6135,91.9067736638703,9.5569266375029,0.166639872598977,0.195,12
"Kirby Yates","RP",0.910526315789474,0.514017543859649,92.329956215295,9.90681330634182,0.167760922038029,0.210163636363636,57
"Koji Uehara","RP",0.949740932642487,0.463279792746114,88.366677500886,7.99354806301007,0.175788002200415,0.351844559585492,193
"Kris Johnson","RP",2.43333333333333,0.406333333333333,92.0371443089431,8.90377345215759,0.143584711709186,0.258666666666667,3
"Kris Johnson","SP",3.775,0.6505,91.7848757309941,8.86354997341839,0.1608143180884,0.20825,4
"Kris Medlen","RP",2.31,0.622,90.9843755062457,9.45831993228843,0.140250497416643,0.2053,10
"Kris Medlen","SP",5.9425,0.588625,89.5634722045376,9.60384426841614,0.187019779572364,0.218375,40
"Kyle Barraclough","RP",0.872,0.60748,95.6117493453914,12.8418966425387,0.180433052359694,0.33512,25
"Kyle Crockett","RP",0.464864864864865,0.689081081081081,89.4728101862771,9.71971615068311,0.234013534829268,0.199452054794521,74
"Kyle Davies","RP",2.1,0.868,89.0939393939394,10.0739393939394,0.236842105263158,0,1
"Kyle Drabek","RP",1.275,0.70425,90.7898605805959,7.89059290382819,0.116720069188111,0.24375,8
"Kyle Farnsworth","RP",0.649397590361446,0.597626506024096,92.9389141815347,7.18860560469484,0.201925450875897,0.214144578313253,83
"Kyle Gibson","SP",5.67534246575342,0.612630136986301,91.5918993786431,7.79250517060193,0.132517742530252,0.19941095890411,73
"Kyle Hendricks","SP",5.60212765957447,0.722085106382979,87.8613131937262,8.88422065149085,0.157103095478606,0.189255319148936,47
"Kyle Kendrick","SP",5.71910112359551,0.724314606741573,88.5408959177818,7.90683339310554,0.172550438566295,0.145977528089888,89
"Kyle Lobstein","RP",3.6,0.756,86.8068899493343,8.15538457299019,0.212261159783062,0.218333333333333,3
"Kyle Lobstein","SP",5.17058823529412,0.763294117647059,85.6917119680151,7.13954787651666,0.146972389737507,0.180470588235294,17
"Kyle Lohse","RP",1.66666666666667,0.465733333333333,89.2499062045675,8.84363248608329,0.137974345647412,0.255333333333333,15
"Kyle Lohse","SP",5.99176470588235,0.459294117647059,89.4426741633154,8.59500287199357,0.156181333582331,0.176941176470588,85
"Kyle McClellan","RP",1.3,0.522285714285714,88.8123672393859,9.02240228370664,0.186159504452187,0.124428571428571,7
"Kyle Ryan","RP",1.8,0.8168,88.1183445000045,7.46328039744044,0.230891695683009,0.142733333333333,15
"Kyle Ryan","SP",5.07142857142857,0.823285714285714,86.6821735915728,7.01041620403285,0.194562747270932,0.143571428571429,7
"Kyuji Fujikawa","RP",0.768965517241379,0.600103448275862,91.2067747789617,7.75574302301925,0.182508732808444,0.242758620689655,29
"Lance Lynn","RP",0.766666666666667,0.886333333333333,93.1770622895623,9.42706228956229,0.145210727969349,0.174333333333333,3
"Lance Lynn","SP",5.84509803921569,0.780401960784314,92.2441779473366,8.36644056070854,0.165937262235282,0.197019607843137,102
"Lance McCullers","SP",5.64347826086957,0.569782608695652,94.2012927448218,9.51434751308479,0.180511404548751,0.223695652173913,23
"LaTroy Hawkins","RP",0.852873563218391,0.739166666666667,92.8101403007002,7.65230008364699,0.200864145394417,0.138672413793103,174
"Leonel Campos","RP",1.02857142857143,0.561142857142857,94.3095893344456,7.94062108047733,0.229040935299701,0.237,7
"Lester Oliveros","RP",0.871428571428571,0.771714285714286,93.7962865146058,11.3523579431773,0.170988395358143,0.183,7
"Leury Garcia","RP",1,0.2755,86.4680555555556,4.14662698412698,0.0617391304347826,0.1875,2
"Liam Hendriks","RP",1.115625,0.678984375,94.5763506945305,8.96622984763546,0.207651531712051,0.212140625,64
"Liam Hendriks","SP",4.14375,0.703875,90.9237092693437,8.91190506006726,0.16739619244088,0.1491875,16
"Lisalverto Bonilla","RP",1.6,0.4165,92.2200657894737,10.1,0.120614035087719,0.4105,2
"Lisalverto Bonilla","SP",5.66666666666667,0.628,91.7815995670996,9.17897634237107,0.12952836344576,0.281666666666667,3
"Logan Darnell","RP",2,0.521666666666667,90.3411111111111,10.799696969697,0.214296814296814,0.178666666666667,3
"Logan Darnell","SP",4.325,0.5535,89.5298546122995,9.26508846759147,0.167782446888861,0.22925,4
"Logan Kensing","RP",0.555,0.5035,92.2838368347339,8.41367392746572,0.236621989121989,0.18795,20
"Logan Ondrusek","RP",0.912903225806451,0.75289247311828,92.7713368116664,14.3228311571902,0.166393677397368,0.224752688172043,93
"Logan Verrett","RP",1.73571428571429,0.526214285714286,90.5658784232494,7.46177955495719,0.186564908185117,0.237,14
"Logan Verrett","SP",5.525,0.56975,89.9849487743558,8.0152920522826,0.147702997177866,0.22,4
"Louis Coleman","RP",0.938709677419355,0.577629032258065,89.2133554418421,8.09790457922031,0.173882190124013,0.278451612903226,62
"Lucas Harrell","RP",2.63571428571429,0.772642857142857,91.7770718819584,9.24243984732641,0.160856151759952,0.117714285714286,14
"Lucas Harrell","SP",4.852,0.71012,91.7668960994216,7.85554724137501,0.124391955007416,0.13808,25
"Lucas Luetge","RP",0.7875,0.414125,90.8947814975722,7.92213463055033,0.163078097618139,0.216297872340426,48
"Luis Avilan","RP",0.597222222222222,0.760143518518518,93.12173527689,15.1441493640873,0.16188659339306,0.185823255813953,216
"Luis Ayala","RP",0.657142857142857,0.570023809523809,89.698900698178,6.06961951639678,0.152989469775257,0.187595238095238,42
"Luis Garcia","RP",0.91651376146789,0.594412844036697,95.2457419814154,10.5810230263604,0.174143966933266,0.25843119266055,109
"Luis Mendoza","RP",1.82857142857143,0.783714285714286,91.8388927660321,8.21242322169266,0.0966723034045994,0.110142857142857,7
"Luis Mendoza","SP",5.07333333333333,0.659,91.5134762956151,8.68821278340594,0.14062453382123,0.161733333333333,15
"Luis Perez","RP",0.483333333333333,0.673333333333333,91.7811507936508,8.95216089466089,0.243985292612295,0.2805,6
"Luis Severino","SP",5.50909090909091,0.539545454545455,95.013509199264,6.27870762142277,0.177015720030243,0.217,11
"Luke Gregerson","RP",0.857943925233645,0.452934579439252,88.6560901345905,7.74702480028023,0.175210661509663,0.292485981308411,214
"Luke Hochevar","RP",1.09051724137931,0.824206896551724,92.6549538132159,12.9201981442817,0.193904263788866,0.227086206896552,116
"Luke Jackson","RP",0.871428571428572,0.673857142857143,95.8264594928881,15.8260853432282,0.219362360328747,0.228857142857143,7
"Luke Putkonen","RP",0.8875,0.65821875,93.9379068587662,14.3807695486451,0.254096181828555,0.16296875,32
"Lyle Overbay","RP",0.0999999999999996,0.333,78.45,0.825000000000003,0,0,1
"Madison Bumgarner","RP",5,0.544,91.945945945946,8.80723626852659,0.102941176470588,0.316,1
"Madison Bumgarner","SP",6.63137254901961,0.445127450980392,91.857148142861,7.94332126392084,0.176319705921816,0.234117647058824,102
"Maikel Cleto","RP",0.972413793103448,0.712137931034483,96.6288623277568,12.8612486269734,0.176618559589916,0.262413793103448,29
"Manny Banuelos","RP",1,0.5,89.8375,11.525,0.0625,0,1
"Manny Banuelos","SP",3.95,0.591833333333333,88.6013829306733,9.75574172269093,0.153799195973109,0.170666666666667,6
"Manny Corpas","RP",1.25483870967742,0.580225806451613,89.7413106782601,8.36824378099962,0.190727455023346,0.201838709677419,31
"Manny Parra","RP",0.599337748344371,0.499092715231788,92.9840837467342,9.90808712833253,0.178719023591707,0.271858108108108,151
"Marco Estrada","RP",1.98571428571429,0.548178571428571,89.5124420148501,11.515492706618,0.166968223973233,0.301928571428571,28
"Marco Estrada","SP",5.92753623188406,0.593028985507246,89.0029499180676,11.2125648641357,0.16254039014914,0.210782608695652,69
"Marco Gonzales","RP",1.16363636363636,0.549181818181818,90.4420103593126,9.76068542217249,0.15742968351664,0.212909090909091,11
"Marco Gonzales","SP",4.45,0.6115,89.5117766955267,11.6937675306009,0.149695246420902,0.198333333333333,6
"Marcos Mateo","RP",0.923076923076923,0.487384615384615,94.1016737535968,9.15606131582092,0.153908755605588,0.2055,26
"Marc Rzepczynski","RP",0.391847826086956,0.594179347826087,91.6001613062863,7.19995216828525,0.172143790388586,0.283642857142857,184
"Marcus Hatley","RP",0.55,0.667,86.64375,2.69374999999999,0.0833333333333333,0.643,2
"Marcus Stroman","RP",1.56666666666667,0.704833333333333,93.2569740287419,9.16213275890067,0.199234099234099,0.244833333333333,6
"Marcus Stroman","SP",6.04814814814815,0.679185185185185,92.6288802376081,8.15661939774317,0.199969841948585,0.170296296296296,27
"Mariano Rivera","RP",0.9515625,0.988015625,90.9073992254779,22.9698992254779,0.138079763018513,0.183078125,64
"Mario Hollands","RP",0.812,0.7597,92.6887061578518,10.6572303050994,0.19023651761095,0.17468,50
"Mark Buehrle","SP",6.10103092783505,0.661659793814433,82.7433257868253,6.13948461325307,0.154897485777721,0.135505154639175,97
"Mark Lowe","RP",0.818518518518518,0.49737037037037,94.7350961868388,9.01988551914179,0.191257562034227,0.271864197530864,81
"Mark Melancon","RP",0.909649122807017,0.772271929824561,91.6581135581572,10.2068895734631,0.175340012996366,0.234412280701754,228
"Martin Maldonado","RP",1,0.067,85.8,6.04285714285714,0,0.167,1
"Martin Perez","SP",5.87441860465116,0.58453488372093,92.0446598307006,8.75197654507703,0.160094842211176,0.186,43
"Masahiro Tanaka","SP",6.46222222222222,0.4654,90.8945222693906,6.85685554311793,0.146719142725317,0.248422222222222,45
"Mat Latos","RP",1.13333333333333,0.747666666666667,93.0447204968944,10.0022962544702,0.16157616892911,0.229333333333333,3
"Mat Latos","SP",6.0231884057971,0.598985507246377,91.8104253258731,9.17121539879878,0.1713314096664,0.20168115942029,69
"Matt Albers","RP",1.06170212765957,0.732468085106383,92.0547739893846,9.28155984514109,0.166317713730686,0.168734042553191,94
"Matt Andriese","RP",1.77058823529412,0.656705882352941,91.1169103168503,9.65773258385062,0.194679860698575,0.175117647058824,17
"Matt Andriese","SP",4.125,0.806375,89.9688929297863,7.64598455709175,0.180199484795073,0.204625,8
"Matt Barnes","RP",1.06857142857143,0.655,94.9230164659417,11.0541676496393,0.178612538238828,0.214828571428571,35
"Matt Barnes","SP",5.05,0.5685,93.6156350741457,10.5918538950074,0.212622549019608,0.1335,2
"Matt Belisle","RP",0.867836257309941,0.609,90.7764636165739,7.92793857944172,0.197812670925317,0.194087719298246,171
"Matt Belisle","SP",3,0.612,90.39,5.4478947368421,0.26530612244898,0.115,1
"Matt Boyd","RP",0.2,0.556,93.98,16.6925,0.333333333333333,0.2,1
"Matt Boyd","SP",4.625,0.571833333333333,91.0700307624229,13.4163317666379,0.176294949862614,0.1645,12
"Matt Cain","RP",1.5,0.49,91.3175757575758,7.25813131313132,0.157258064516129,0.3015,2
"Matt Cain","SP",5.8125,0.495625,91.2226293580362,7.11049866203275,0.169320516644818,0.187357142857143,56
"Matt Daley","RP",0.795,0.67785,86.0536813079666,9.87410572118085,0.192161989048711,0.17215,20
"Matt Garza","RP",5,0.667,92.7944444444445,9.17222222222223,0.0185185185185185,0.111,1
"Matt Garza","SP",5.93947368421053,0.660973684210526,92.6920335228962,11.4394873838185,0.163757644885996,0.188118421052632,76
"Matt Grace","RP",0.496153846153846,0.740769230769231,91.070173992674,8.60521367521369,0.170939242430583,0.125538461538462,26
"Matt Guerrier","RP",0.828947368421053,0.802842105263158,88.8145549123414,10.3761468435584,0.158553940164848,0.224894736842105,76
"Matt Harrison","SP",4.64444444444444,0.737777777777778,88.3898713596068,9.4320465428258,0.146002950151557,0.171222222222222,9
"Matt Harvey","RP",1,0.722,96.8230769230769,7.38307692307693,0.111111111111111,0.091,1
"Matt Harvey","SP",6.57758620689655,0.605672413793103,95.5078994028596,8.43515031476215,0.180883042304562,0.250586206896552,58
"Matt Langwell","RP",0.907692307692308,0.675615384615385,90.1247862092658,9.21389034586998,0.14467126477052,0.164166666666667,13
"Matt Lindstrom","RP",0.71981981981982,0.573981981981982,94.3498420682853,8.68369929439248,0.213094098897973,0.179720720720721,111
"Matt Magill","SP",4.41666666666667,0.570666666666667,90.7816951325307,7.53818605051353,0.183199424890861,0.243833333333333,6
"Matt Marksberry","RP",0.629032258064516,0.677387096774194,92.5240042258251,12.0932977993151,0.127917056435909,0.218741935483871,31
"Matt Moore","RP",2,0.6,91.6,9.175,0.133333333333333,0.462,1
"Matt Moore","SP",5.2547619047619,0.637285714285714,92.0675444699765,10.2636672039405,0.1713709075948,0.21047619047619,42
"Matt Reynolds","RP",0.7375,0.5094375,88.3941540686823,9.01883723871539,0.192568525643743,0.265446808510638,48
"Matt Shoemaker","RP",1.8125,0.49025,91.4461016414141,8.762251983754,0.151295402801648,0.24525,8
"Matt Shoemaker","SP",5.6,0.534565217391304,90.2394922077142,8.81849131249359,0.171240033986412,0.211413043478261,46
"Matt Stites","RP",0.747916666666667,0.6699375,95.2010543568349,9.28866390006945,0.228546763956009,0.1735,48
"Matt Thornton","RP",0.50855614973262,0.839743315508021,93.7828039083597,10.8648482132612,0.187043459756266,0.154263440860215,187
"Matt Tracy","RP",2,0.641,89.5,9.58571428571429,0.179487179487179,0.154,1
"Matt West","RP",1.4,0.7404,94.3903284313726,15.927391923436,0.199362581152862,0.2106,5
"Matt Wisler","RP",2,0.585,93.4583333333333,11.6112745098039,0.146341463414634,0.273,1
"Matt Wisler","SP",5.35789473684211,0.623,93.1558072403669,10.9023817085524,0.194145926723,0.168473684210526,19
"Mauricio Robles","RP",1.63333333333333,0.725,89.9517062937063,8.61767851592852,0.101382243487507,0.153333333333333,3
"Max Scherzer","RP",2,0.622,95.1464285714286,14.493487394958,0.2,0.13,1
"Max Scherzer","SP",6.68921568627451,0.572539215686275,93.3196116751926,9.80368303587643,0.19963446594171,0.264009803921569,102
"Mayckol Guaipe","RP",1.02857142857143,0.561428571428571,92.9804858622366,9.44628352745653,0.159813819522043,0.201238095238095,21
"Melvin Mercedes","RP",2,0.652,93.44,10.8025,0.130434782608696,0.222,1
"Michael Blazek","RP",1.06451612903226,0.493016129032258,93.4821505730956,13.677536065432,0.142593498001517,0.260516129032258,62
"Michael Blazek","SP",1,0.524,95.7,14.05,0.142857142857143,0.5,1
"Michael Bowden","RP",0.958823529411765,0.665441176470588,90.4243246643915,7.51793128652758,0.213962324051036,0.211411764705882,34
"Michael Feliz","RP",1.6,0.6924,93.6148439544951,11.9881556428068,0.161542232277526,0.2602,5
"Michael Gonzalez","RP",0.502666666666666,0.536306666666667,90.8335288753157,9.78824052211641,0.167984234752577,0.2564,75
"Michael Kirkman","RP",0.535135135135135,0.494513513513514,92.0908793850202,9.30526180982834,0.165662980477117,0.217055555555556,37
"Michael Kohn","RP",0.759574468085106,0.771031914893617,94.4487573479673,9.09990521209816,0.190595077506608,0.219393617021277,94
"Michael Lorenzen","RP",1.2,0.712666666666667,95.9996641439576,9.51746328925675,0.197552447552448,0.184666666666667,6
"Michael Lorenzen","SP",4.7952380952381,0.635952380952381,93.7829453573414,10.5311412956823,0.166900091379883,0.184190476190476,21
"Michael Mariot","RP",1.35263157894737,0.662,91.890959014122,9.67671151855023,0.163243831384529,0.145578947368421,19
"Michael Pineda","SP",5.75,0.5734,92.4616700010062,6.89121294326668,0.189249768675171,0.23235,40
"Michael Roth","RP",1.17619047619048,0.66047619047619,87.0742157569004,8.38187502186426,0.164039678068875,0.1693,21
"Michael Roth","SP",3.1,0.653,88.5469387755102,8.77001569858712,0.146666666666667,0.147,1
"Michael Stutes","RP",1.03125,0.5215,91.041556823487,8.59387319144872,0.145616356109777,0.2068125,16
"Michael Tonkin","RP",0.8,0.8022,93.9221118270489,11.0070583770975,0.212777739659679,0.148847457627119,60
"Michael Wacha","RP",1.57142857142857,0.703571428571429,94.8341662305948,9.06022299387982,0.205656986691469,0.319571428571429,7
"Michael Wacha","SP",5.76875,0.69609375,93.02456656916,11.549558693989,0.187620199256115,0.202578125,64
"Mickey Storey","RP",1.33333333333333,0.233333333333333,89.3083333333333,13.4677316644708,0.376619795974635,0.539333333333333,3
"Miguel Alfredo Gonzalez","RP",0.733333333333333,0.6715,94.8310311172204,15.7504094240987,0.196715579215579,0.2195,6
"Miguel Almonte","RP",0.988888888888889,0.606888888888889,96.445933048433,9.50931405274865,0.264943871027629,0.225555555555556,9
